"2019-08-24 20:11:49,934 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3262"
"2019-08-24 20:11:49,934 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3319"
"2019-08-24 20:11:49,935 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3336"
"2019-08-24 20:11:49,936 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3377"
"2019-08-24 20:11:49,937 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3260"
"2019-08-24 20:11:49,958 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3295"
"2019-08-24 20:11:49,958 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3280"
"2019-08-24 20:11:49,959 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3276"
"2019-08-24 20:11:50,253 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3276"
"2019-08-24 20:11:50,253 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3280"
"2019-08-24 20:11:50,282 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3262"
"2019-08-24 20:11:50,301 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3319"
"2019-08-24 20:11:50,308 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3295"
"2019-08-24 20:11:50,319 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3377"
"2019-08-24 20:11:50,354 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3260"
"2019-08-24 20:11:50,359 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3336"
"2019-08-24 20:11:50,383 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3319"
"2019-08-24 20:11:50,395 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3280"
"2019-08-24 20:11:50,420 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3237"
"2019-08-24 20:11:50,422 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3307"
"2019-08-24 20:11:50,431 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3260"
"2019-08-24 20:11:50,437 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3336"
"2019-08-24 20:11:50,452 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3295"
"2019-08-24 20:11:50,464 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3276"
"2019-08-24 20:11:50,468 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3377"
"2019-08-24 20:11:50,529 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3262"
"2019-08-24 20:11:53,486 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3307"
"2019-08-24 20:11:53,736 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3307"
"2019-08-24 20:11:53,917 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3237"
"2019-08-24 20:11:53,941 - feature_histogram.py[line:100] - INFO: begin batch calculate histogram, data count is 3237"
